#\*l [nm]	Flux [mW/m\sp2\ep/nm]
  568.63  9.89969e-16
  568.66  9.50753e-16
  568.69  9.12666e-16
  568.72  1.08883e-15
  568.75  1.02451e-15
  568.78  1.06146e-15
  568.81  9.21579e-16
  568.83  8.70533e-16
  568.86  6.74112e-16
  568.89  7.85513e-16
  568.92  8.23963e-16
  568.95  9.56907e-16
  568.98  1.07540e-15
  569.01  1.16008e-15
  569.03  8.95204e-16
  569.06  8.59555e-16
  569.09  7.64101e-16
  569.12  9.66238e-16
  569.15  9.65504e-16
  569.18  1.03230e-15
  569.21  7.73374e-16
  569.24  1.04194e-15
  569.26  1.01639e-15
  569.29  1.13649e-15
  569.32  9.88864e-16
  569.35  1.00634e-15
  569.38  9.12960e-16
  569.41  9.60025e-16
  569.44  1.06771e-15
  569.47  9.98530e-16
  569.49  9.37343e-16
  569.52  7.90264e-16
  569.55  9.36364e-16
  569.58  1.03522e-15
  569.61  9.40109e-16
  569.64  1.03025e-15
  569.67  1.04111e-15
  569.69  9.60684e-16
  569.72  8.72017e-16
  569.75  9.61421e-16
  569.78  9.67008e-16
  569.81  9.67521e-16
  569.84  1.02121e-15
  569.87  1.04430e-15
  569.90  1.00814e-15
  569.92  8.62207e-16
  569.95  9.84808e-16
  569.98  1.13706e-15
  570.01  1.03367e-15
  570.04  1.00149e-15
  570.07  9.68040e-16
  570.10  1.00240e-15
  570.13  1.04110e-15
  570.15  9.95528e-16
  570.18  1.07601e-15
  570.21  1.01159e-15
  570.24  1.10023e-15
  570.27  1.07615e-15
  570.30  1.02254e-15
  570.33  1.08411e-15
  570.36  9.66954e-16
  570.38  1.05813e-15
  570.41  9.87026e-16
  570.44  8.94180e-16
  570.47  1.01883e-15
  570.50  1.19197e-15
  570.53  1.08320e-15
  570.56  9.28730e-16
  570.58  1.11885e-15
  570.61  1.23101e-15
  570.64  1.13570e-15
  570.67  1.23259e-15
  570.70  1.28919e-15
  570.73  1.05789e-15
  570.76  1.01819e-15
  570.79  9.32512e-16
  570.81  1.15319e-15
  570.84  1.27741e-15
  570.87  1.17183e-15
  570.90  1.19700e-15
  570.93  1.07144e-15
  570.96  1.05252e-15
  570.99  1.08578e-15
  571.02  1.23526e-15
  571.04  1.29117e-15
  571.07  1.15865e-15
  571.10  1.15897e-15
  571.13  1.18826e-15
  571.16  1.33654e-15
  571.19  1.06556e-15
  571.22  1.05708e-15
