#\*l [nm]	Flux [mW/m\sp2\ep/nm]
  562.52  7.93047e-16
  562.55  8.62638e-16
  562.58  8.48699e-16
  562.61  9.72684e-16
  562.63  8.41841e-16
  562.66  8.67740e-16
  562.69  8.01704e-16
  562.72  8.47336e-16
  562.75  8.31694e-16
  562.78  8.86506e-16
  562.81  8.88507e-16
  562.84  8.13890e-16
  562.86  8.72752e-16
  562.89  8.31989e-16
  562.92  7.89447e-16
  562.95  7.29473e-16
  562.98  6.53100e-16
  563.01  7.00714e-16
  563.04  6.74727e-16
  563.07  6.36994e-16
  563.09  6.05797e-16
  563.12  6.95311e-16
  563.15  5.99382e-16
  563.18  6.93500e-16
  563.21  7.33897e-16
  563.24  7.35294e-16
  563.27  7.90144e-16
  563.29  7.89299e-16
  563.32  8.43246e-16
  563.35  7.72243e-16
  563.38  8.52280e-16
  563.41  8.58178e-16
  563.44  7.80333e-16
  563.47  8.14342e-16
  563.50  8.78239e-16
  563.52  8.84730e-16
  563.55  8.08638e-16
  563.58  7.66065e-16
  563.61  7.32517e-16
  563.64  7.13714e-16
  563.67  7.31703e-16
  563.70  7.60714e-16
  563.73  7.79909e-16
  563.75  7.18232e-16
  563.78  8.40002e-16
  563.81  7.63553e-16
  563.84  8.85157e-16
  563.87  8.70997e-16
  563.90  7.56491e-16
  563.93  5.92053e-16
  563.95  7.75089e-16
  563.98  7.32995e-16
  564.01  7.98994e-16
  564.04  7.84451e-16
  564.07  7.86776e-16
  564.10  7.77234e-16
  564.13  8.63353e-16
  564.16  7.54700e-16
  564.18  7.61063e-16
  564.21  8.16437e-16
  564.24  7.71932e-16
  564.27  7.91753e-16
  564.30  7.51054e-16
  564.33  8.92101e-16
  564.36  8.23786e-16
  564.39  8.82551e-16
  564.41  7.83634e-16
  564.44  8.21614e-16
  564.47  7.50777e-16
  564.50  8.22187e-16
  564.53  7.95948e-16
  564.56  8.51370e-16
  564.59  8.79486e-16
  564.62  8.59912e-16
