#\*l [nm]	Flux [mW/m\sp2\ep/nm]
 303.85  0.00000e+00
 303.87  0.00000e+00
 303.88  0.00000e+00
 303.90  0.00000e+00
 303.91  0.00000e+00
 303.93  0.00000e+00
 303.94  0.00000e+00
 303.96  0.00000e+00
 303.97  0.00000e+00
 303.99  0.00000e+00
 304.00  0.00000e+00
 304.02  0.00000e+00
 304.03  0.00000e+00
 304.05  0.00000e+00
 304.06  0.00000e+00
 304.08  0.00000e+00
 304.09  0.00000e+00
 304.11  0.00000e+00
 304.12  0.00000e+00
 304.14  0.00000e+00
 304.15  0.00000e+00
 304.17  0.00000e+00
 304.18  0.00000e+00
 304.20  0.00000e+00
 304.21  0.00000e+00
 304.23  0.00000e+00
 304.24  0.00000e+00
 304.26  0.00000e+00
 304.27  0.00000e+00
 304.29  0.00000e+00
 304.30  0.00000e+00
 304.32  0.00000e+00
 304.33  0.00000e+00
 304.35  0.00000e+00
 304.36  0.00000e+00
 304.38  0.00000e+00
 304.39  0.00000e+00
 304.41  0.00000e+00
 304.42  0.00000e+00
 304.44  0.00000e+00
 304.45  0.00000e+00
 304.47  0.00000e+00
 304.48  0.00000e+00
 304.50  0.00000e+00
 304.51  0.00000e+00
 304.53  0.00000e+00
 304.54  0.00000e+00
 304.56  0.00000e+00
 304.57  0.00000e+00
 304.59  0.00000e+00
 304.60  0.00000e+00
 304.62  0.00000e+00
 304.63  0.00000e+00
 304.65  0.00000e+00
 304.66  0.00000e+00
 304.68  0.00000e+00
 304.69  0.00000e+00
 304.71  0.00000e+00
 304.72  0.00000e+00
 304.74  0.00000e+00
 304.75  0.00000e+00
 304.77  0.00000e+00
 304.78  0.00000e+00
 304.80  0.00000e+00
 304.81  0.00000e+00
 304.83  0.00000e+00
 304.84  0.00000e+00
 304.86  0.00000e+00
 304.87  0.00000e+00
 304.89  0.00000e+00
 304.90  0.00000e+00
 304.92  0.00000e+00
 304.93  0.00000e+00
 304.95  0.00000e+00
 304.96  0.00000e+00
 304.98  0.00000e+00
 304.99  0.00000e+00
 305.01  0.00000e+00
 305.02  0.00000e+00
 305.04  0.00000e+00
 305.05  0.00000e+00
 305.07  0.00000e+00
 305.08  0.00000e+00
 305.10  0.00000e+00
 305.11  0.00000e+00
 305.13  0.00000e+00
 305.14  0.00000e+00
 305.16  0.00000e+00
 305.17  0.00000e+00
 305.19  0.00000e+00
 305.20  0.00000e+00
 305.22  0.00000e+00
 305.23  0.00000e+00
 305.25  0.00000e+00
 305.26  0.00000e+00
 305.28  0.00000e+00
 305.29  0.00000e+00
 305.31  0.00000e+00
 305.32  0.00000e+00
 305.34  0.00000e+00
 305.35  0.00000e+00
 305.37  0.00000e+00
 305.38  0.00000e+00
 305.40  0.00000e+00
 305.41  0.00000e+00
 305.43  0.00000e+00
 305.44  0.00000e+00
 305.46  0.00000e+00
 305.47  0.00000e+00
 305.49  0.00000e+00
 305.50  0.00000e+00
 305.52  0.00000e+00
 305.53  0.00000e+00
 305.55  0.00000e+00
 305.56  0.00000e+00
 305.58  0.00000e+00
 305.59  0.00000e+00
 305.61  0.00000e+00
 305.62  0.00000e+00
 305.64  0.00000e+00
 305.65  0.00000e+00
 305.67  0.00000e+00
 305.68  0.00000e+00
 305.70  0.00000e+00
 305.71  0.00000e+00
 305.73  0.00000e+00
 305.74  0.00000e+00
 305.76  0.00000e+00
 305.77  0.00000e+00
 305.79  0.00000e+00
 305.80  0.00000e+00
 305.82  0.00000e+00
 305.83  0.00000e+00
 305.85  0.00000e+00
 305.86  0.00000e+00
 305.88  0.00000e+00
 305.89  0.00000e+00
 305.91  0.00000e+00
 305.92  0.00000e+00
 305.94  0.00000e+00
 305.95  0.00000e+00
